date,ymd,m01,m02,m03,m04,m05,m06,m07,m08,m09,m10,v3,v4,v6
2009-09-25,20090925,254.19,NA,NA,236.59,227.66,NA,NA,220.68,219.73,NA,NA,NA,NA
2009-09-26,20090926,254.17,NA,NA,236.59,227.67,NA,NA,220.64,219.72,NA,NA,NA,NA
2009-09-27,20090927,254.16,NA,NA,236.59,227.72,NA,NA,220.61,219.69,NA,NA,NA,NA
2009-09-28,20090928,254.16,NA,NA,236.58,227.74,NA,NA,220.59,219.71,NA,NA,NA,NA
2009-09-29,20090929,254.16,NA,NA,236.57,227.69,NA,NA,220.62,219.83,NA,NA,NA,NA
2009-09-30,20090930,254.16,NA,NA,236.57,227.64,NA,NA,220.61,219.8,NA,NA,NA,NA
2009-10-01,20091001,254.16,NA,NA,236.57,227.58,NA,NA,220.55,219.63,NA,NA,NA,NA
2009-10-02,20091002,254.16,NA,NA,236.58,227.56,NA,NA,220.54,219.69,NA,NA,NA,NA
2009-10-03,20091003,254.16,NA,NA,236.59,227.56,NA,NA,220.58,219.81,NA,NA,NA,NA
2009-10-04,20091004,254.16,NA,NA,236.63,227.54,NA,NA,220.56,219.72,NA,NA,NA,NA
2009-10-05,20091005,254.16,NA,NA,236.69,227.53,NA,NA,220.54,219.72,NA,NA,NA,NA
2009-10-06,20091006,254.17,NA,NA,236.75,227.51,NA,NA,220.58,219.83,NA,NA,NA,NA
2009-10-07,20091007,254.16,NA,NA,236.79,227.49,NA,NA,220.59,219.74,NA,NA,NA,NA
2009-10-08,20091008,254.17,NA,NA,236.81,227.46,NA,NA,220.61,219.6,NA,NA,NA,NA
2009-10-09,20091009,254.18,NA,NA,236.8,227.43,NA,NA,220.65,219.67,NA,NA,NA,NA
2009-10-10,20091010,254.18,NA,NA,236.78,227.42,NA,NA,220.71,219.81,NA,NA,NA,NA
2009-10-11,20091011,254.19,NA,NA,236.79,227.44,NA,NA,220.74,219.88,NA,NA,NA,NA
2009-10-12,20091012,254.19,NA,NA,236.89,227.46,NA,NA,220.76,219.93,NA,NA,NA,NA
2009-10-13,20091013,254.46,NA,NA,237.47,227.62,NA,NA,221.29,220.22,NA,NA,NA,NA
2009-10-14,20091014,254.69,NA,NA,237.93,227.78,NA,NA,221.86,220.59,NA,NA,NA,NA
2009-10-15,20091015,254.57,NA,NA,237.84,227.81,NA,NA,221.9,220.59,NA,NA,NA,NA
2009-10-16,20091016,254.49,NA,NA,237.69,227.8,NA,NA,221.84,220.54,NA,NA,NA,NA
2009-10-17,20091017,254.42,NA,NA,237.55,227.78,NA,NA,221.75,220.51,NA,NA,NA,NA
2009-10-18,20091018,254.37,NA,NA,237.42,227.77,NA,NA,222,220.55,NA,NA,NA,NA
2009-10-19,20091019,254.33,NA,NA,237.32,227.75,NA,NA,222.3,220.79,NA,NA,NA,NA
2009-10-20,20091020,254.31,NA,NA,237.27,227.71,NA,NA,222.2,220.79,NA,NA,NA,NA
2009-10-21,20091021,254.3,NA,NA,237.18,227.65,NA,NA,222.07,220.73,NA,NA,NA,NA
2009-10-22,20091022,254.29,NA,NA,237.11,227.59,NA,NA,221.94,220.68,NA,NA,NA,NA
2009-10-23,20091023,254.29,NA,NA,237.04,227.53,NA,NA,221.81,220.62,NA,NA,NA,NA
2009-10-24,20091024,254.29,NA,NA,236.98,227.51,NA,NA,221.7,220.58,NA,NA,NA,NA
2009-10-25,20091025,254.3,NA,NA,236.93,227.53,NA,NA,221.61,220.53,NA,NA,NA,NA
2009-10-26,20091026,254.31,NA,NA,236.88,227.56,NA,NA,221.54,220.49,NA,NA,NA,NA
2009-10-27,20091027,254.32,NA,NA,236.85,227.56,NA,NA,221.49,220.46,NA,NA,NA,NA
2009-10-28,20091028,254.34,NA,NA,236.82,227.51,NA,NA,221.45,220.44,NA,NA,NA,NA
2009-10-29,20091029,254.35,NA,NA,236.78,227.46,NA,NA,221.41,220.42,NA,NA,NA,NA
2009-10-30,20091030,254.37,NA,NA,236.75,227.44,NA,NA,221.37,220.39,NA,NA,NA,NA
2009-10-31,20091031,254.4,NA,NA,236.74,227.46,NA,NA,221.37,220.39,NA,NA,NA,NA
2009-11-01,20091101,254.42,NA,NA,236.72,227.49,NA,NA,221.42,220.37,NA,NA,NA,NA
2009-11-02,20091102,254.44,NA,NA,236.71,227.49,NA,NA,221.41,220.31,NA,NA,NA,NA
2009-11-03,20091103,254.47,NA,NA,236.72,227.45,NA,NA,221.36,220.23,NA,NA,NA,NA
2009-11-04,20091104,254.49,NA,NA,236.74,227.4,NA,NA,221.33,220.25,NA,NA,NA,NA
2009-11-05,20091105,254.51,NA,NA,236.82,227.35,NA,NA,221.33,220.31,NA,NA,NA,NA
2009-11-06,20091106,254.53,NA,NA,237,227.3,NA,NA,221.31,220.31,NA,NA,NA,NA
2009-11-07,20091107,254.56,NA,NA,237.19,227.27,NA,NA,221.3,220.32,NA,NA,NA,NA
2009-11-08,20091108,254.58,NA,NA,237.28,227.26,NA,NA,221.28,220.32,NA,NA,NA,NA
2009-11-09,20091109,254.6,NA,NA,237.26,227.26,NA,NA,221.27,220.33,NA,NA,NA,NA
2009-11-10,20091110,254.62,NA,NA,237.2,227.24,NA,NA,221.27,220.33,NA,NA,NA,NA
2009-11-11,20091111,254.65,NA,NA,237.15,227.22,NA,NA,221.28,220.33,NA,NA,NA,NA
2009-11-12,20091112,254.66,NA,NA,237.07,227.12,NA,NA,221.27,220.33,NA,NA,NA,NA
2009-11-13,20091113,254.68,NA,NA,236.98,226.77,NA,NA,221.29,220.34,NA,NA,NA,NA
2009-11-14,20091114,254.7,NA,NA,236.89,226.57,NA,NA,221.7,220.37,NA,NA,NA,NA
2009-11-15,20091115,254.73,NA,NA,236.82,226.51,NA,NA,222.19,220.64,NA,NA,NA,NA
2009-11-16,20091116,254.75,NA,NA,236.76,226.48,NA,NA,222.4,220.95,NA,NA,NA,NA
2009-11-17,20091117,254.76,NA,NA,236.71,226.41,NA,NA,222.48,221.1,NA,NA,NA,NA
2009-11-18,20091118,254.79,NA,NA,236.66,226.37,NA,NA,222.51,221.14,NA,NA,NA,NA
2009-11-19,20091119,254.83,NA,NA,236.64,226.39,NA,NA,222.54,221.16,NA,NA,NA,NA
2009-11-20,20091120,254.85,NA,NA,236.6,226.44,NA,NA,222.54,221.17,NA,NA,NA,NA
2009-11-21,20091121,254.88,NA,NA,236.58,226.56,NA,NA,222.56,221.19,NA,NA,NA,NA
2009-11-22,20091122,254.92,NA,NA,236.56,226.75,NA,NA,222.57,221.2,NA,NA,NA,NA
2009-11-23,20091123,254.95,NA,NA,236.54,226.94,NA,NA,222.57,221.19,NA,NA,NA,NA
2009-11-24,20091124,255,NA,NA,236.54,227.14,NA,NA,222.59,221.21,NA,NA,NA,NA
2009-11-25,20091125,255.05,NA,NA,236.54,227.39,NA,NA,222.6,221.24,NA,NA,NA,NA
2009-11-26,20091126,255.12,NA,NA,236.54,227.63,NA,NA,222.62,221.26,NA,NA,NA,NA
2009-11-27,20091127,255.19,NA,NA,236.56,227.9,NA,NA,222.64,221.29,NA,NA,NA,NA
2009-11-28,20091128,255.26,NA,NA,236.58,228.14,NA,NA,222.64,221.29,NA,NA,NA,NA
2009-11-29,20091129,255.33,NA,NA,236.59,228.35,NA,NA,222.64,221.3,NA,NA,NA,NA
2009-11-30,20091130,255.39,NA,NA,236.6,228.51,NA,NA,222.65,221.31,NA,NA,NA,NA
2009-12-01,20091201,255.45,NA,NA,236.61,228.6,NA,NA,222.66,221.31,NA,NA,NA,NA
2009-12-02,20091202,255.5,NA,NA,236.62,228.65,NA,NA,222.66,221.32,NA,NA,NA,NA
2009-12-03,20091203,255.54,NA,NA,236.63,228.68,NA,NA,222.63,221.29,NA,NA,NA,NA
2009-12-04,20091204,255.58,NA,NA,236.63,228.6,NA,NA,222.58,221.22,NA,NA,NA,NA
2009-12-05,20091205,255.61,NA,NA,236.64,228.52,NA,NA,222.58,221.19,NA,NA,NA,NA
2009-12-06,20091206,255.64,NA,NA,236.63,228.48,NA,NA,222.59,221.19,NA,NA,NA,NA
2009-12-07,20091207,255.66,NA,NA,236.65,228.47,NA,NA,222.61,221.23,NA,NA,NA,NA
2009-12-08,20091208,255.68,NA,NA,236.66,228.51,NA,NA,222.62,221.26,NA,NA,NA,NA
2009-12-09,20091209,255.69,NA,NA,236.62,228.53,NA,NA,222.61,221.25,NA,NA,NA,NA
2009-12-10,20091210,255.7,NA,NA,236.58,228.54,NA,NA,222.62,221.26,NA,NA,NA,NA
2009-12-11,20091211,255.71,NA,NA,236.56,228.58,NA,NA,222.63,221.27,NA,NA,NA,NA
2009-12-12,20091212,255.73,NA,NA,236.62,228.63,NA,NA,222.65,221.27,NA,NA,NA,NA
2009-12-13,20091213,255.77,NA,NA,236.79,228.71,NA,NA,222.67,221.28,NA,NA,NA,NA
2009-12-14,20091214,255.79,NA,NA,236.86,228.77,NA,NA,222.69,221.28,NA,NA,NA,NA
2009-12-15,20091215,255.79,NA,NA,236.85,228.76,NA,NA,222.7,221.28,NA,NA,NA,NA
2009-12-16,20091216,255.79,NA,NA,236.86,228.72,NA,NA,222.7,221.28,NA,NA,NA,NA
2009-12-17,20091217,255.8,NA,NA,236.91,228.68,NA,NA,222.7,221.28,NA,NA,NA,NA
2009-12-18,20091218,255.81,NA,NA,236.96,228.64,NA,NA,222.7,221.28,NA,NA,NA,NA
2009-12-19,20091219,255.83,NA,NA,236.98,228.61,NA,NA,222.71,221.29,NA,NA,NA,NA
2009-12-20,20091220,255.86,NA,NA,236.94,228.6,NA,NA,222.71,221.29,NA,NA,NA,NA
2009-12-21,20091221,255.9,NA,NA,236.9,228.58,NA,NA,222.69,221.28,NA,NA,NA,NA
2009-12-22,20091222,255.97,NA,NA,236.86,228.54,NA,NA,222.69,221.27,NA,NA,NA,NA
2009-12-23,20091223,256.05,NA,NA,236.83,228.5,NA,NA,222.69,221.28,NA,NA,NA,NA
2009-12-24,20091224,256.15,NA,NA,236.81,228.47,NA,NA,222.71,221.29,NA,NA,NA,NA
2009-12-25,20091225,256.25,NA,NA,236.81,228.46,NA,NA,222.71,221.3,NA,NA,NA,NA
2009-12-26,20091226,256.36,NA,NA,236.8,228.43,NA,NA,222.7,221.29,NA,NA,NA,NA
2009-12-27,20091227,256.47,NA,NA,236.84,228.43,NA,NA,222.71,221.3,NA,NA,NA,NA
2009-12-28,20091228,256.59,NA,NA,236.88,228.42,NA,NA,222.7,221.28,NA,NA,NA,NA
2009-12-29,20091229,256.71,NA,NA,236.9,228.37,NA,NA,222.7,221.28,NA,NA,NA,NA
2009-12-30,20091230,256.84,NA,NA,236.94,228.32,NA,NA,222.68,221.26,NA,NA,NA,NA
2009-12-31,20091231,256.99,NA,NA,237,228.29,NA,NA,222.67,221.24,NA,NA,NA,NA
2010-01-01,20100101,257.15,NA,NA,237.09,228.27,NA,NA,222.69,221.26,NA,NA,NA,NA
2010-01-02,20100102,257.32,NA,NA,237.19,228.28,NA,NA,222.7,221.27,NA,NA,NA,NA
2010-01-03,20100103,257.51,NA,NA,237.25,228.29,NA,NA,222.71,221.28,NA,NA,NA,NA
2010-01-04,20100104,257.72,NA,NA,237.3,228.29,NA,NA,222.71,221.28,NA,NA,NA,NA
2010-01-05,20100105,257.94,NA,NA,237.3,228.29,NA,NA,222.72,221.29,NA,NA,NA,NA
2010-01-06,20100106,258.16,NA,NA,237.26,228.28,NA,NA,222.72,221.29,NA,NA,NA,NA
2010-01-07,20100107,259.1,NA,NA,237.19,228.26,NA,NA,222.71,221.29,NA,NA,NA,NA
2010-01-08,20100108,261.43,NA,NA,237.13,228.25,NA,NA,222.71,221.29,NA,NA,NA,NA
2010-01-09,20100109,263.38,NA,NA,237.06,228.26,NA,NA,222.71,221.29,NA,NA,NA,NA
2010-01-10,20100110,265.31,NA,NA,236.99,228.28,NA,NA,222.71,221.29,NA,NA,NA,NA
2010-01-11,20100111,265.87,NA,NA,236.91,228.31,NA,NA,222.71,221.3,NA,NA,NA,NA
2010-01-12,20100112,265.47,NA,NA,236.86,228.33,NA,NA,222.71,221.3,NA,NA,NA,NA
2010-01-13,20100113,263.89,NA,NA,236.92,228.39,NA,NA,222.72,221.29,NA,NA,NA,NA
2010-01-14,20100114,263,NA,NA,236.94,228.45,NA,NA,222.74,221.3,NA,NA,NA,NA
2010-01-15,20100115,262.32,NA,NA,236.91,228.5,NA,NA,222.76,221.3,NA,NA,NA,NA
2010-01-16,20100116,261.88,NA,NA,236.87,228.57,NA,NA,222.75,221.3,NA,NA,NA,NA
2010-01-17,20100117,261.7,NA,NA,236.84,228.7,NA,NA,222.77,221.32,NA,NA,NA,NA
2010-01-18,20100118,261.85,NA,NA,237.04,228.88,NA,NA,222.81,221.33,NA,NA,NA,NA
2010-01-19,20100119,265.62,NA,NA,241.46,231.43,NA,NA,223.32,221.69,NA,NA,NA,NA
2010-01-20,20100120,268.52,NA,NA,246.57,236.18,NA,NA,224.07,222.44,NA,NA,NA,NA
2010-01-21,20100121,268.7,NA,NA,246.91,236.44,NA,NA,224.1,222.47,NA,NA,NA,NA
2010-01-22,20100122,269.13,NA,NA,247.2,236.95,NA,NA,224.28,222.61,NA,NA,NA,NA
2010-01-23,20100123,269.44,NA,NA,247.56,237.74,NA,NA,224.46,222.79,NA,NA,NA,NA
2010-01-24,20100124,269.52,NA,NA,247.48,237.71,NA,NA,224.27,222.6,NA,NA,NA,NA
2010-01-25,20100125,269.59,NA,NA,247.41,237.72,NA,NA,224.08,222.4,NA,NA,NA,NA
2010-01-26,20100126,269.67,NA,NA,247.41,237.8,NA,NA,223.98,222.28,NA,NA,NA,NA
2010-01-27,20100127,269.78,NA,NA,247.57,238.25,NA,NA,224.01,222.33,NA,NA,NA,NA
2010-01-28,20100128,269.73,NA,NA,247.45,237.89,NA,NA,223.84,222.16,NA,NA,NA,NA
2010-01-29,20100129,269.73,NA,NA,247.38,237.36,NA,NA,223.73,222.09,NA,NA,NA,NA
2010-01-30,20100130,269.79,NA,NA,247.43,237.24,NA,NA,223.69,222.06,NA,NA,NA,NA
2010-01-31,20100131,269.78,NA,NA,247.42,237.08,NA,NA,223.62,221.98,NA,NA,NA,NA
2010-02-01,20100201,269.81,NA,NA,247.35,236.73,NA,NA,223.51,221.88,NA,NA,NA,NA
2010-02-02,20100202,269.81,NA,NA,247.29,236.38,NA,NA,223.41,221.78,NA,NA,NA,NA
2010-02-03,20100203,269.82,NA,NA,247.21,236.01,NA,NA,223.35,221.72,NA,NA,NA,NA
2010-02-04,20100204,269.81,NA,NA,247.16,235.47,NA,NA,223.3,221.68,NA,NA,NA,NA
2010-02-05,20100205,269.46,NA,NA,247.17,235.7,NA,NA,223.41,221.79,NA,NA,NA,NA
2010-02-06,20100206,269.19,NA,NA,247.24,236.17,NA,NA,223.49,221.86,NA,NA,NA,NA
2010-02-07,20100207,269.28,NA,NA,247.48,236.88,NA,NA,223.54,221.9,NA,NA,NA,NA
2010-02-08,20100208,269.23,NA,NA,247.51,237.37,NA,NA,223.53,221.88,NA,NA,NA,NA
2010-02-09,20100209,269.25,NA,NA,247.54,237.74,NA,NA,223.51,221.87,NA,NA,NA,NA
2010-02-10,20100210,269.21,NA,NA,247.57,238.13,NA,NA,223.52,221.87,NA,NA,NA,NA
2010-02-11,20100211,269.09,NA,NA,247.46,238.2,NA,NA,223.43,221.78,NA,NA,NA,NA
2010-02-12,20100212,268.97,NA,NA,247.36,237.97,NA,NA,223.34,221.68,NA,NA,NA,NA
2010-02-13,20100213,268.85,NA,NA,247.25,237.77,NA,NA,223.27,221.61,NA,NA,NA,NA
2010-02-14,20100214,268.69,NA,NA,247.15,237.62,NA,NA,223.23,221.57,NA,NA,NA,NA
2010-02-15,20100215,268.49,NA,NA,246.94,237.25,NA,NA,223.2,221.54,NA,NA,NA,NA
2010-02-16,20100216,268.22,NA,NA,246.17,236.98,NA,NA,223.16,221.52,NA,NA,NA,NA
2010-02-17,20100217,267.96,NA,NA,245.27,236.83,NA,NA,223.15,221.52,NA,NA,NA,NA
2010-02-18,20100218,267.52,NA,NA,244.47,236.73,NA,NA,223.15,221.51,NA,NA,NA,NA
2010-02-19,20100219,266.96,NA,NA,243.78,236.6,NA,NA,223.17,221.52,NA,NA,NA,NA
2010-02-20,20100220,266.39,NA,NA,243.19,236.44,NA,NA,223.12,221.51,NA,NA,NA,NA
2010-02-21,20100221,266.03,NA,NA,242.78,236.33,NA,NA,223.1,221.51,NA,NA,NA,NA
2010-02-22,20100222,266,NA,NA,242.44,236.14,NA,NA,223.11,221.5,NA,NA,NA,NA
2010-02-23,20100223,266.4,NA,NA,242.13,236,NA,NA,223.18,221.54,NA,NA,NA,NA
2010-02-24,20100224,268.37,NA,NA,246.26,238.85,NA,NA,223.91,222.2,NA,NA,NA,NA
2010-02-25,20100225,268.35,NA,NA,247.45,239.18,NA,NA,224.02,222.37,NA,NA,NA,NA
2010-02-26,20100226,268.68,NA,NA,247.78,239.61,NA,NA,224.18,222.41,NA,NA,NA,NA
2010-02-27,20100227,269.06,NA,NA,248.49,240.74,NA,NA,224.71,223.01,NA,NA,NA,NA
2010-02-28,20100228,268.91,NA,NA,248.34,240.69,NA,NA,224.56,222.86,NA,NA,NA,NA
2010-03-01,20100301,268.82,NA,NA,248.21,240.62,NA,NA,224.25,222.57,NA,NA,NA,NA
2010-03-02,20100302,268.89,NA,NA,248.27,240.73,NA,NA,224.12,222.45,NA,NA,NA,NA
2010-03-03,20100303,269.49,NA,NA,248.95,241.75,NA,NA,224.82,223.07,NA,NA,NA,NA
2010-03-04,20100304,269.41,NA,NA,249.07,241.82,NA,NA,224.99,223.29,NA,NA,NA,NA
2010-03-05,20100305,269.2,NA,NA,248.88,241.56,NA,NA,224.69,222.99,NA,NA,NA,NA
2010-03-06,20100306,269.07,NA,NA,248.8,241.37,NA,NA,224.44,222.75,NA,NA,NA,NA
2010-03-07,20100307,268.93,NA,NA,248.65,241.09,NA,NA,224.2,222.54,NA,NA,NA,NA
2010-03-08,20100308,268.85,NA,NA,248.56,240.83,NA,NA,224.04,222.39,NA,NA,NA,NA
2010-03-09,20100309,268.75,NA,NA,248.49,240.6,NA,NA,223.94,222.3,NA,NA,NA,NA
2010-03-10,20100310,268.79,NA,NA,248.49,240.5,NA,NA,223.91,222.29,NA,NA,NA,NA
2010-03-11,20100311,268.65,NA,NA,248.44,240.29,NA,NA,223.86,222.24,NA,NA,NA,NA
2010-03-12,20100312,268.78,NA,NA,248.58,240.41,NA,NA,223.94,222.31,NA,NA,NA,NA
2010-03-13,20100313,268.96,NA,NA,248.92,240.98,NA,NA,224.25,222.63,NA,NA,NA,NA
2010-03-14,20100314,268.72,NA,NA,248.84,240.82,NA,NA,224.12,222.5,NA,NA,NA,NA
2010-03-15,20100315,268.61,NA,NA,248.81,240.69,NA,NA,223.98,222.37,NA,NA,NA,NA
2010-03-16,20100316,268.6,NA,NA,248.81,240.55,NA,NA,223.87,222.27,NA,NA,NA,NA
2010-03-17,20100317,268.55,NA,NA,248.8,240.39,NA,NA,223.78,222.18,NA,NA,NA,NA
2010-03-18,20100318,268.47,NA,NA,248.76,240.14,NA,NA,223.69,222.12,NA,NA,NA,NA
2010-03-19,20100319,268.3,NA,NA,248.72,239.83,NA,NA,223.63,222.07,NA,NA,NA,NA
2010-03-20,20100320,268.17,NA,NA,248.58,239.51,NA,NA,223.57,222.01,NA,NA,NA,NA
2010-03-21,20100321,268.05,NA,NA,248.29,239.09,NA,NA,223.51,221.96,NA,NA,NA,NA
2010-03-22,20100322,267.98,NA,NA,248.06,238.75,NA,NA,223.47,221.91,NA,NA,NA,NA
2010-03-23,20100323,267.86,NA,NA,247.87,238.45,NA,NA,223.42,221.86,NA,NA,NA,NA
2010-03-24,20100324,267.73,NA,NA,247.62,238.09,NA,NA,223.35,221.83,NA,NA,NA,NA
2010-03-25,20100325,267.6,NA,NA,247.42,237.75,NA,NA,223.29,221.79,NA,NA,NA,NA
2010-03-26,20100326,267.47,NA,NA,247.21,237.33,NA,NA,223.25,221.78,NA,NA,NA,NA
2010-03-27,20100327,267.31,NA,NA,247.01,237.24,NA,NA,223.22,221.76,NA,NA,NA,NA
2010-03-28,20100328,267.24,NA,NA,246.9,237.34,NA,NA,223.21,221.75,NA,NA,NA,NA
2010-03-29,20100329,267.14,NA,NA,246.85,237.42,NA,NA,223.2,221.74,NA,NA,NA,NA
2010-03-30,20100330,267.14,NA,NA,246.4,237.16,NA,NA,223.2,221.74,NA,NA,NA,NA
2010-03-31,20100331,267.28,NA,NA,246.68,237.25,NA,NA,223.22,221.75,NA,NA,NA,NA
2010-04-01,20100401,267.25,NA,NA,246.92,237.35,NA,NA,223.21,221.73,NA,NA,NA,NA
2010-04-02,20100402,267.05,NA,NA,246.64,237.15,NA,NA,223.21,221.71,NA,NA,NA,NA
2010-04-03,20100403,267.13,NA,NA,246.67,237.25,NA,NA,223.24,221.7,NA,NA,NA,NA
2010-04-04,20100404,267.31,NA,NA,247.08,237.56,NA,NA,223.35,221.75,NA,NA,NA,NA
2010-04-05,20100405,268.46,NA,NA,248.49,239.17,NA,NA,223.93,222.31,NA,NA,NA,NA
2010-04-06,20100406,268.27,NA,NA,248.44,239.25,NA,NA,223.97,222.36,NA,NA,NA,NA
2010-04-07,20100407,268.08,NA,NA,248.38,239.06,NA,NA,223.83,222.21,NA,NA,NA,NA
2010-04-08,20100408,267.93,NA,NA,248.37,238.87,NA,NA,223.7,222.1,NA,NA,NA,NA
2010-04-09,20100409,267.81,NA,NA,248.37,238.69,NA,NA,223.6,222.01,NA,NA,NA,NA
2010-04-10,20100410,267.71,NA,NA,248.43,238.57,NA,NA,223.53,221.96,NA,NA,NA,NA
2010-04-11,20100411,267.79,NA,NA,248.56,238.57,NA,NA,223.55,221.97,NA,NA,NA,NA
2010-04-12,20100412,268.7,NA,NA,249.17,239.68,NA,NA,224.14,222.46,NA,NA,NA,NA
2010-04-13,20100413,268.58,NA,NA,249.21,240.08,NA,NA,224.35,222.72,NA,NA,NA,NA
2010-04-14,20100414,268.33,NA,NA,249.04,239.92,NA,NA,224.14,222.51,NA,NA,NA,NA
2010-04-15,20100415,268.16,NA,NA,248.96,239.74,NA,NA,223.99,222.36,NA,NA,NA,NA
2010-04-16,20100416,268.05,NA,NA,248.93,239.53,NA,NA,223.86,222.23,NA,NA,NA,NA
2010-04-17,20100417,267.95,NA,NA,248.99,239.37,NA,NA,223.78,222.15,NA,NA,NA,NA
2010-04-18,20100418,267.87,NA,NA,249.03,239.28,NA,NA,223.7,222.09,NA,NA,NA,NA
2010-04-19,20100419,267.83,NA,NA,248.97,239.08,NA,NA,223.63,222.03,NA,NA,NA,NA
2010-04-20,20100420,267.93,NA,NA,249,239.04,NA,NA,223.67,222.08,NA,NA,NA,NA
2010-04-21,20100421,267.96,NA,NA,249.01,239.02,NA,NA,223.69,222.09,NA,NA,NA,NA
2010-04-22,20100422,268.07,NA,NA,249.03,239.04,NA,NA,223.69,222.09,NA,NA,NA,NA
2010-04-23,20100423,267.9,NA,NA,248.94,238.83,NA,NA,223.64,222.04,NA,NA,NA,NA
2010-04-24,20100424,267.8,NA,NA,248.96,238.79,NA,NA,223.6,222.01,NA,NA,NA,NA
2010-04-25,20100425,267.75,NA,NA,248.97,238.77,NA,NA,223.56,221.98,NA,NA,NA,NA
2010-04-26,20100426,267.67,NA,NA,248.88,238.63,NA,NA,223.5,221.94,NA,NA,NA,NA
2010-04-27,20100427,267.66,NA,NA,248.81,238.46,NA,NA,223.44,221.9,NA,NA,NA,NA
2010-04-28,20100428,267.63,NA,NA,248.86,238.52,NA,NA,223.38,221.86,NA,NA,NA,NA
2010-04-29,20100429,267.57,NA,NA,248.9,238.61,NA,NA,223.35,221.85,NA,NA,NA,NA
2010-04-30,20100430,267.47,NA,NA,248.8,238.46,NA,NA,223.31,221.81,NA,NA,NA,NA
2010-05-01,20100501,267.41,NA,NA,248.78,238.39,NA,NA,223.29,221.78,NA,NA,NA,NA
2010-05-02,20100502,267.33,NA,NA,248.74,238.34,NA,NA,223.25,221.74,NA,NA,NA,NA
2010-05-03,20100503,267.25,NA,NA,248.52,238.16,NA,NA,223.21,221.7,NA,NA,NA,NA
2010-05-04,20100504,267.13,NA,NA,248.13,237.93,NA,NA,223.17,221.66,NA,NA,NA,NA
2010-05-05,20100505,267,NA,NA,247.68,237.71,NA,NA,223.12,221.62,NA,NA,NA,NA
2010-05-06,20100506,266.89,NA,NA,247.33,237.55,NA,NA,223.08,221.59,NA,NA,NA,NA
2010-05-07,20100507,266.77,NA,NA,247.09,237.45,NA,NA,223.04,221.54,NA,NA,NA,NA
2010-05-08,20100508,266.61,NA,NA,247.04,237.45,NA,NA,223.03,221.53,NA,NA,NA,NA
2010-05-09,20100509,266.53,NA,NA,247.08,237.56,NA,NA,223.04,221.58,NA,NA,NA,NA
2010-05-10,20100510,266.53,NA,NA,246.98,237.5,NA,NA,223.04,221.58,NA,NA,NA,NA
2010-05-11,20100511,266.6,NA,NA,246.88,237.32,NA,NA,223.02,221.56,NA,NA,NA,NA
2010-05-12,20100512,266.6,NA,NA,247.06,237.26,NA,NA,223.07,221.61,NA,NA,NA,NA
2010-05-13,20100513,266.47,NA,NA,246.92,237.25,NA,NA,223.11,221.6,NA,NA,NA,NA
2010-05-14,20100514,266.1,NA,NA,246.97,237.37,NA,NA,223.09,221.58,NA,NA,NA,NA
2010-05-15,20100515,265.55,NA,NA,247.15,237.64,NA,NA,223.11,221.6,NA,NA,NA,NA
2010-05-16,20100516,265.13,NA,NA,247.3,237.89,NA,NA,223.12,221.59,NA,NA,NA,NA
2010-05-17,20100517,264.82,NA,NA,247.25,237.94,NA,NA,223.12,221.62,NA,NA,NA,NA
2010-05-18,20100518,264.62,NA,NA,247.16,237.84,NA,NA,223.1,221.64,NA,NA,NA,NA
2010-05-19,20100519,264.46,NA,NA,247.1,237.73,NA,NA,223.09,221.63,NA,NA,NA,NA
2010-05-20,20100520,264.32,NA,NA,247.09,237.68,NA,NA,223.07,221.59,NA,NA,NA,NA
2010-05-21,20100521,264.18,NA,NA,247.2,237.75,NA,NA,223.07,221.58,NA,NA,NA,NA
2010-05-22,20100522,263.94,NA,NA,247.26,237.77,NA,NA,223.11,221.64,NA,NA,NA,NA
2010-05-23,20100523,263.71,NA,NA,247.31,237.8,NA,NA,223.12,221.67,NA,NA,NA,NA
2010-05-24,20100524,263.54,NA,NA,247.22,237.75,NA,NA,223.18,221.7,NA,NA,NA,NA
2010-05-25,20100525,263.39,NA,NA,247.11,237.72,NA,NA,223.24,221.77,NA,NA,NA,NA
2010-05-26,20100526,263.48,NA,NA,247.03,237.66,NA,NA,223.3,221.82,NA,NA,NA,NA
2010-05-27,20100527,263.54,NA,NA,246.97,237.59,NA,NA,223.33,221.84,NA,NA,NA,NA
2010-05-28,20100528,263.83,NA,NA,246.96,237.59,NA,NA,223.32,221.84,NA,NA,NA,NA
2010-05-29,20100529,263.81,NA,NA,247,237.63,NA,NA,223.32,221.84,NA,NA,NA,NA
2010-05-30,20100530,263.59,NA,NA,247.04,237.68,NA,NA,223.3,221.79,NA,NA,NA,NA
2010-05-31,20100531,263.3,NA,NA,247.04,237.68,NA,NA,223.29,221.77,NA,NA,NA,NA
2010-06-01,20100601,263.05,NA,NA,246.94,237.48,NA,NA,223.14,221.67,NA,NA,NA,NA
2010-06-02,20100602,262.82,NA,NA,246.81,237.15,NA,NA,222.96,221.51,NA,NA,NA,NA
2010-06-03,20100603,262.63,NA,NA,246.66,236.86,NA,NA,222.86,221.4,NA,NA,NA,NA
2010-06-04,20100604,262.46,NA,NA,246.55,236.63,NA,NA,222.87,221.39,NA,NA,NA,NA
2010-06-05,20100605,262.31,NA,NA,246.62,236.62,NA,NA,222.93,221.47,NA,NA,NA,NA
