"date","ymd","CalaverasReservoir","F2","F3E","F3W","F4","F6","ReadyMix","SanAntonioReservoir"
2013-02-11,"20130211",679,159.027291666667,-999,218.731145833333,233.250729166667,213.1646875,257.2,460.7
2013-02-12,"20130212",677,159.09625,-999,218.121770833333,233.171666666667,213.420208333333,257.2909375,460.9
2013-02-13,"20130213",676,159.147708333333,-999,218.1490625,233.0715625,213.478020833333,257.3909375,461.3
2013-02-14,"20130214",676,159.201875,-999,219.305625,232.994791666667,213.396979166667,257.431875,461.3
2013-02-15,"20130215",676,159.254583333333,-999,220.761145833333,232.951041666667,213.405833333333,257.491875,461.1
2013-02-16,"20130216",676,159.325208333333,-999,221.709895833333,232.922708333333,213.427916666667,257.475208333333,460.7
2013-02-17,"20130217",676,159.369166666667,-999,222.136875,232.909479166667,213.513333333333,257.442604166667,460.3
2013-02-18,"20130218",676,159.419583333333,-999,222.631354166667,232.904479166667,213.7603125,257.471875,459.9
2013-02-19,"20130219",676,159.503958333333,-999,223.033229166667,232.881041666667,213.779791666667,257.346770833333,459.6
2013-02-20,"20130220",676,159.599791666667,-999,223.153854166667,232.864895833333,214.076041666667,257.071458333333,459.2
2013-02-21,"20130221",677,159.673541666667,-999,221.995729166667,232.821145833333,214.253541666667,256.725416666667,458.8
2013-02-22,"20130222",677,159.740416666667,-999,219.315416666667,232.756458333333,214.376875,256.559583333333,458.5
2013-02-23,"20130223",677,159.797083333333,-999,216.929166666667,232.722708333333,214.485208333333,256.39,458.2
2013-02-24,"20130224",677,159.861875,-999,214.554375,232.648541666667,214.727604166667,256.280104166667,457.9
2013-02-25,"20130225",676.9,159.92375,-999,212.028229166667,232.5865625,214.864166666667,256.1421875,457.6
2013-02-26,"20130226",677,159.96625,-999,212.78625,232.486666666667,214.808958333333,256.122916666667,457.3
2013-02-27,"20130227",676.7,160.039166666667,-999,214.456041666667,232.417083333333,214.941875,256.1678125,457
2013-02-28,"20130228",676.7,160.104791666667,-999,215.616354166667,232.3625,215.100208333333,256.203645833333,456.9
2013-03-01,"20130301",676.7,160.193958333333,-999,216.8684375,232.310833333333,215.006041666667,256.3665625,456.7
2013-03-02,"20130302",676.7,160.277083333333,-999,217.9103125,232.294895833333,214.7984375,256.7075,456.4
2013-03-03,"20130303",676.7,160.34875,-999,219.254270833333,232.274270833333,214.941875,257.055729166667,456.3
2013-03-04,"20130304",676.7,160.424166666667,-999,220.433958333333,232.2471875,215.087083333333,257.296875,456
2013-03-05,"20130305",676.7,160.485833333333,-999,221.3578125,232.219895833333,214.968541666667,257.378125,455.8
2013-03-06,"20130306",677,160.46625,-999,222.111354166667,232.2115625,215.06,257.483125,455.7
2013-03-07,"20130307",677,160.399166666667,-999,222.57125,232.2359375,215.108020833333,257.613333333333,455.3
2013-03-08,"20130308",677,160.376458333333,-999,223.201770833333,232.305,215.1515625,257.659895833333,454.8
2013-03-09,"20130309",677,160.317083333333,-999,224.178958333333,232.3078125,215.669791666667,257.837916666667,454.9
2013-03-10,"20130310",677,160.276875,-999,224.452916666667,232.340833333333,215.999895833333,258.158958333333,454.8
2013-03-11,"20130311",677,160.244791666667,-999,224.3009375,232.386979166667,216.044270833333,258.442083333333,454.7
2013-03-12,"20130312",677,160.216041666667,-999,224.305416666667,232.38375,215.973229166667,258.513541666667,454.4
2013-03-13,"20130313",677,160.196458333333,-999,224.754791666667,232.4209375,215.963020833333,258.525729166667,454.3
2013-03-14,"20130314",677,160.194583333333,-999,224.6571875,232.438125,215.990520833333,258.522708333333,454.1
2013-03-15,"20130315",677,160.177708333333,-999,224.862708333333,232.496145833333,215.970833333333,258.5925,453.9
2013-03-16,"20130316",677,160.176458333333,-999,225.204791666667,232.556354166667,216.062395833333,258.783541666667,453.7
2013-03-17,"20130317",677,160.171041666667,-999,225.1446875,232.598333333333,216.322395833333,259.085416666667,453.7
2013-03-18,"20130318",677,160.163958333333,-999,225.382708333333,232.6559375,216.384895833333,259.313541666667,453.2
2013-03-19,"20130319",677,160.155208333333,-999,225.248125,232.6996875,216.380729166667,259.397395833333,453
2013-03-20,"20130320",677,160.152916666667,-999,225.316979166667,232.758958333333,216.378125,259.414895833333,452.9
2013-03-21,"20130321",677,160.159791666667,-999,225.435,232.830104166667,216.399583333333,259.438645833333,452.7
2013-03-22,"20130322",677,160.153333333333,-999,225.787291666667,232.8921875,216.379583333333,259.480416666667,452.5
2013-03-23,"20130323",677,160.153541666667,-999,225.697916666667,232.975833333333,216.4884375,259.704166666667,452.3
2013-03-24,"20130324",677,160.163333333333,-999,225.699895833333,233.048645833333,216.6075,260.037604166667,452.1
2013-03-25,"20130325",677,160.166875,-999,225.701458333333,233.0965625,216.663854166667,260.118541666667,451.9
2013-03-26,"20130326",677.5,160.1725,-999,225.850833333333,233.151875,216.6646875,259.847916666667,451.7
2013-03-27,"20130327",677.5,160.170833333333,-999,225.8271875,233.2153125,216.682083333333,259.565416666667,451.6
2013-03-28,"20130328",677.5,160.182291666667,-999,225.804375,233.2725,216.731041666667,259.226145833333,451.3
2013-03-29,"20130329",677,160.199583333333,-999,225.853333333333,233.335729166667,216.711875,258.875104166667,451.1
2013-03-30,"20130330",677,160.211458333333,-999,225.902083333333,233.407708333333,216.790520833333,258.696458333333,450.9
2013-03-31,"20130331",677,160.225,-999,225.966458333333,233.467083333333,217.0209375,258.696875,450.7
2013-04-01,"20130401",678,160.252916666667,-999,225.98125,233.499166666667,217.1875,258.5084375,450.1
2013-04-02,"20130402",678.3,160.261041666667,-999,225.988020833333,233.5478125,217.1721875,258.205729166667,450.4
2013-04-03,"20130403",678.3,160.252916666667,-999,226.062604166667,233.5809375,217.043020833333,257.877083333333,450.2
2013-04-04,"20130404",678.3,160.275208333333,-999,226.101041666667,233.6334375,216.996979166667,257.681354166667,450.2
2013-04-05,"20130405",678,160.290208333333,-999,226.141354166667,233.678125,217.100104166667,257.573020833333,450.2
2013-04-06,"20130406",678.3,160.300833333333,-999,226.23625,233.756458333333,217.197916666667,257.519791666667,450.2
2013-04-07,"20130407",678.5,160.316666666667,-999,226.268541666667,233.8225,217.263125,257.479270833333,450.2
2013-04-08,"20130408",678.5,160.32875,-999,226.304791666667,233.858854166667,217.149375,257.288541666667,449.8
2013-04-09,"20130409",678.5,160.326875,-999,226.552395833333,233.8496875,217.246458333333,256.953333333333,449.8
2013-04-10,"20130410",678.5,160.368958333333,-999,226.3446875,233.892916666667,217.310625,256.700520833333,449.5
2013-04-11,"20130411",678.5,160.389166666667,-999,226.4421875,233.9290625,217.168541666667,256.409479166667,449.6
2013-04-12,"20130412",678,160.404375,-999,226.527604166667,233.960208333333,217.095416666667,256.034895833333,449.5
2013-04-13,"20130413",678,160.412708333333,-999,226.510625,233.989166666667,217.199166666667,255.761354166667,449.3
2013-04-14,"20130414",678,160.416666666667,-999,226.542291666667,234.003229166667,217.389791666667,255.6590625,449.2
2013-04-15,"20130415",678,160.447708333333,-999,226.4821875,234.013645833333,217.432395833333,255.4734375,449.2
2013-04-16,"20130416",678,160.44125,-999,226.768541666667,234.0009375,217.540208333333,255.110520833333,448.9
2013-04-17,"20130417",678,160.449583333333,-999,226.885104166667,233.97875,217.6375,254.783125,448.9
2013-04-18,"20130418",678,160.475,-999,226.945833333333,233.9971875,217.64625,254.777083333333,448.9
2013-04-19,"20130419",678,160.5125,-999,226.660104166667,234.050208333333,217.631354166667,254.867708333333,448.9
2013-04-20,"20130420",678,160.5275,-999,226.551354166667,234.076770833333,217.667708333333,255.108020833333,448.8
2013-04-21,"20130421",678,160.548958333333,-999,226.614270833333,234.0803125,217.771145833333,255.436875,448.7
2013-04-22,"20130422",678,160.561458333333,-999,226.748229166667,234.062291666667,217.757291666667,255.6209375,448.7
2013-04-23,"20130423",678,160.567708333333,-999,227.030729166667,234.01375,217.656979166667,255.632916666667,448.4
2013-04-24,"20130424",678,160.627916666667,-999,226.683541666667,234.026875,217.539479166667,255.753333333333,448.2
2013-04-25,"20130425",678,160.635625,-999,226.51,234.0096875,217.70875,255.84625,448.4
2013-04-26,"20130426",678,160.656041666667,-999,226.725208333333,234.006458333333,217.898958333333,255.825,448.6
2013-04-27,"20130427",678,160.661875,-999,226.828541666667,234.004895833333,218.050729166667,255.845104166667,448.8
2013-04-28,"20130428",678,160.675625,-999,226.716354166667,233.9865625,218.010833333333,256.099270833333,448.8
2013-04-29,"20130429",678,160.68875,-999,227.0403125,233.948645833333,217.911875,256.2625,449.2
2013-04-30,"20130430",678,160.72625,-999,226.813541666667,233.917708333333,217.816041666667,256.2328125,449.3
2013-05-01,"20130501",678,160.695,-999,226.613645833333,233.835729166667,217.923645833333,256.2228125,449.3
2013-05-02,"20130502",678,160.700208333333,-999,226.824270833333,233.817604166667,218.005729166667,256.212291666667,449.4
2013-05-03,"20130503",677.8,160.727083333333,-999,226.612708333333,233.788958333333,217.8515625,256.227291666667,449.4
2013-05-04,"20130504",678,160.776041666667,-999,226.5334375,233.765,217.659479166667,256.4115625,449.3
2013-05-05,"20130505",678,160.810833333333,-999,226.485104166667,233.740833333333,217.863333333333,256.748125,449.4
2013-05-06,"20130506",678,160.8225,-999,226.428645833333,233.688020833333,218.0709375,257.072395833333,449.6
2013-05-07,"20130507",678,160.832083333333,-999,226.235729166667,233.6259375,218.123333333333,257.319375,449.8
2013-05-08,"20130508",678,160.864166666667,-999,227.251458333333,233.594375,218.166145833333,257.5715625,449.8
2013-05-09,"20130509",678,160.881458333333,-999,227.579791666667,233.5615625,218.070208333333,257.814166666667,450
2013-05-10,"20130510",678,160.889791666667,-999,227.285729166667,233.553854166667,218.048958333333,258.082083333333,450.2
2013-05-11,"20130511",678,160.896041666667,-999,227.267708333333,233.543125,217.966458333333,258.257291666667,450.3
2013-05-12,"20130512",678,160.911875,-999,226.493958333333,233.5434375,218.039375,258.550208333333,450.3
2013-05-13,"20130513",678,160.912083333333,-999,226.766666666667,233.508020833333,218.011354166667,258.6225,450.7
2013-05-14,"20130514",678,160.925833333333,-999,226.1865625,233.452604166667,217.900104166667,258.467291666667,450.8
2013-05-15,"20130515",678,160.947083333333,-999,226.463854166667,233.399479166667,217.919479166667,258.1503125,450.7
2013-05-16,"20130516",678,160.99170212766,-999,227.302,233.413103448276,217.911041666667,257.795806451613,450.7
2013-05-17,"20130517",678,161.002291666667,-999,226.516458333333,233.385416666667,217.990104166667,257.447604166667,450.7
2013-05-18,"20130518",678,161.00125,-999,226.4403125,233.3246875,218.016770833333,257.119583333333,450.6
2013-05-19,"20130519",678,160.996875,-999,227.093020833333,233.260520833333,217.973958333333,256.966354166667,450.6
2013-05-20,"20130520",678,160.994166666667,-999,226.5840625,233.191979166667,217.890625,256.9153125,450.7
2013-05-21,"20130521",678,161.038541666667,-999,226.424583333333,233.1596875,217.800208333333,256.655416666667,450.7
2013-05-22,"20130522",678,161.018958333333,-999,226.613854166667,233.12375,217.698229166667,256.231979166667,450.6
2013-05-23,"20130523",678,161.031666666667,-999,226.603854166667,233.120625,217.573854166667,255.7875,450.6
2013-05-24,"20130524",678.3,161.030416666667,-999,226.536666666667,233.118645833333,217.487708333333,255.340520833333,450.6
2013-05-25,"20130525",678.3,161.029583333333,-999,226.693333333333,233.143645833333,217.551770833333,255.021979166667,450.6
2013-05-26,"20130526",678.3,161.038541666667,-999,226.627395833333,233.150416666667,217.769791666667,254.941354166667,450.6
2013-05-27,"20130527",678.3,161.08,-999,227.26125,233.156145833333,217.91,254.955625,450.5
2013-05-28,"20130528",678.3,161.074166666667,-999,227.183229166667,233.092083333333,217.8421875,254.88,450.2
2013-05-29,"20130529",678.3,161.073333333333,-999,227.1396875,233.0246875,217.783125,254.791354166667,450.1
2013-05-30,"20130530",678.3,161.082291666667,-999,227.085208333333,232.934166666667,217.716979166667,254.681458333333,450
2013-05-31,"20130531",678.3,161.077708333333,-999,226.7940625,232.894375,217.591979166667,254.604583333333,449.9
2013-06-01,"20130601",678.3,161.07875,-999,227.099479166667,232.871458333333,217.370104166667,254.598125,449.9
2013-06-02,"20130602",678.3,161.084375,-999,227.005625,232.881770833333,217.307916666667,254.8321875,449.9
2013-06-03,"20130603",678.2,161.087708333333,-999,226.714479166667,232.852395833333,217.3559375,254.943645833333,450.2
2013-06-04,"20130604",678.2,161.099166666667,-999,227.322708333333,232.830520833333,217.382604166667,254.926458333333,450.4
2013-06-05,"20130605",678.2,161.085208333333,-999,227.318020833333,232.83,217.370104166667,254.949791666667,450.6
2013-06-06,"20130606",678.2,161.075,-999,227.5959375,232.861354166667,217.250520833333,254.866979166667,450.8
2013-06-07,"20130607",678.2,161.069791666667,-999,227.877291666667,232.881458333333,217.047916666667,254.835833333333,450.9
2013-06-08,"20130608",678.2,161.073958333333,-999,227.794166666667,232.9115625,216.9434375,254.927083333333,451
2013-06-09,"20130609",678.2,161.068333333333,-999,227.857708333333,232.921145833333,217.191354166667,255.228229166667,451.2
2013-06-10,"20130610",678.2,161.059375,-999,227.748020833333,232.892395833333,217.2809375,255.381041666667,451.3
2013-06-11,"20130611",678.2,161.061041666667,-999,227.863645833333,232.8534375,217.2303125,255.332395833333,451.5
2013-06-12,"20130612",678.2,161.029791666667,-999,228.3553125,232.803333333333,217.123020833333,255.318541666667,451.6
2013-06-13,"20130613",678.2,160.999375,-999,228.985520833333,232.805833333333,217.0253125,255.513020833333,451.9
2013-06-14,"20130614",678.7,160.979166666667,-999,229.363020833333,232.836666666667,216.702708333333,255.577291666667,452.1
2013-06-15,"20130615",678.2,161.004375,-999,229.6415625,232.9075,216.6159375,255.6096875,452.2
2013-06-16,"20130616",678.2,160.985,-999,229.706875,232.943541666667,216.805520833333,255.813020833333,452.2
2013-06-17,"20130617",678.2,160.978125,-999,230.086458333333,232.970729166667,216.8265625,255.925520833333,452.6
2013-06-18,"20130618",678.3,160.953541666667,-999,229.849166666667,232.990104166667,216.665729166667,255.942916666667,452.6
2013-06-19,"20130619",678.3,160.95375,-999,229.556666666667,232.981145833333,216.5440625,255.9503125,452.6
2013-06-20,"20130620",678.3,160.950416666667,-999,229.3684375,233.015416666667,216.334166666667,255.977291666667,452.6
2013-06-21,"20130621",678.3,160.949375,-999,229.296041666667,233.063958333333,216.104166666667,255.908125,452.6
2013-06-22,"20130622",678.3,160.935416666667,-999,229.335833333333,233.133333333333,215.904270833333,256.019375,452.6
2013-06-23,"20130623",678.3,160.94625,-999,229.0703125,233.258125,215.905208333333,256.356354166667,452.6
2013-06-24,"20130624",678.9,160.960625,-999,228.937708333333,233.300208333333,215.8834375,256.49,452.6
2013-06-25,"20130625",677.9,160.9525,-999,228.513958333333,233.32375,215.878020833333,256.4540625,452.5
2013-06-26,"20130626",677.9,160.949375,-999,228.208958333333,233.346458333333,215.853125,256.393125,452.7
2013-06-27,"20130627",677.9,160.953541666667,-999,228.084166666667,233.401770833333,215.7696875,256.348125,452.9
2013-06-28,"20130628",677.9,160.933125,-999,228.018125,233.430625,215.553958333333,256.2771875,453.1
2013-06-29,"20130629",677.9,160.941041666667,-999,228.207604166667,233.455625,215.371666666667,256.3709375,453.3
2013-06-30,"20130630",677.9,160.94625,-999,228.401458333333,233.494583333333,215.341979166667,256.650104166667,453.3
2013-07-01,"20130701",677.9,160.93625,-999,228.760625,233.4978125,215.3003125,256.738541666667,453.3
2013-07-02,"20130702",677.9,160.945416666667,-999,229.258229166667,233.529166666667,215.064166666667,256.6715625,453.5
2013-07-03,"20130703",677.9,160.915208333333,-999,229.68,233.5765625,214.891458333333,256.63375,453.6
2013-07-04,"20130704",677.9,160.903333333333,-999,230.369895833333,233.6209375,214.80125,256.774375,453.7
2013-07-05,"20130705",677.9,160.902708333333,-999,231.519583333333,233.6353125,214.918333333333,256.9821875,453.7
2013-07-06,"20130706",677.9,160.887083333333,-999,231.586979166667,233.600625,215.0153125,256.977395833333,453.8
2013-07-07,"20130707",677.9,160.898541666667,-999,231.5971875,233.526041666667,215.152604166667,257.0015625,453.8
2013-07-08,"20130708",677.9,160.894791666667,-999,230.9765625,233.43875,215.2340625,256.840520833333,454.1
2013-07-09,"20130709",677.8,160.891875,-999,229.528125,233.3446875,215.178958333333,256.795833333333,454.2
2013-07-10,"20130710",677.7,160.862291666667,-999,228.243854166667,233.282083333333,214.938229166667,256.846666666667,454.3
2013-07-11,"20130711",677.7,160.838958333333,-999,227.172708333333,233.252291666667,214.811041666667,256.787291666667,454.4
2013-07-12,"20130712",677.7,160.785208333333,-999,227.902395833333,233.1846875,214.740208333333,256.474791666667,454.6
2013-07-13,"20130713",677.7,160.680833333333,-999,228.277395833333,233.1459375,214.5825,256.073645833333,454.7
2013-07-14,"20130714",677.7,160.639583333333,-999,225.64125,233.099270833333,214.517916666667,255.9534375,454.8
2013-07-15,"20130715",677.6,160.617708333333,-999,224.92125,233.076875,214.349375,255.740104166667,454.8
2013-07-16,"20130716",677.6,160.586666666667,-999,224.2403125,233.063958333333,214.29375,255.420416666667,454.9
2013-07-17,"20130717",677.6,160.555833333333,-999,223.9621875,233.053229166667,214.276145833333,255.137395833333,455
2013-07-18,"20130718",677.6,160.511666666667,-999,223.8365625,233.066354166667,214.0971875,254.807083333333,455.2
2013-07-19,"20130719",677.6,160.45625,-999,223.688333333333,233.085520833333,213.96,254.58125,455.3
2013-07-20,"20130720",677.6,160.4225,-999,223.7815625,233.0715625,213.962708333333,254.480104166667,455.3
2013-07-21,"20130721",677.6,160.36875,-999,224.0353125,233.029375,214.053958333333,254.441458333333,455.4
2013-07-22,"20130722",677.5,160.328958333333,-999,223.4021875,232.922708333333,214.2159375,254.206458333333,455.6
2013-07-23,"20130723",677.4,160.279166666667,-999,223.173333333333,232.82875,-999,253.855520833333,455.7
2013-07-24,"20130724",677.4,160.195,-999,223,232.759166666667,-999,253.684791666667,455.8
2013-07-25,"20130725",677.4,160.140625,-999,222.941666666667,232.750208333333,-999,253.600520833333,455.8
2013-07-26,"20130726",677.4,160.091666666667,-999,223.003333333333,232.7615625,-999,253.5040625,455.9
2013-07-27,"20130727",677.4,158.408125,-999,223.1265625,232.8228125,-999,253.714270833333,456
2013-07-28,"20130728",677.4,160.076458333333,-999,223.381770833333,232.8784375,-999,254.0528125,456.1
2013-07-29,"20130729",677.4,160.021666666667,-999,223.31125,232.835520833333,-999,254.1646875,456.2
2013-07-30,"20130730",677.4,159.976666666667,-999,223.345833333333,232.798541666667,-999,254.129166666667,456.3
2013-07-31,"20130731",677.4,159.955833333333,-999,223.210833333333,232.776770833333,-999,254.074895833333,456.3
2013-08-01,"20130801",677.4,159.886041666667,-999,223.092395833333,232.754583333333,-999,254.016041666667,456.5
2013-08-02,"20130802",677.3,159.793958333333,-999,223.014791666667,232.7578125,-999,254.01375,456.5
2013-08-03,"20130803",677.3,159.738958333333,-999,223.129375,232.7771875,-999,254.058229166667,456.5
2013-08-04,"20130804",677.3,159.6725,-999,222.915416666667,232.776458333333,-999,254.3125,456.3
2013-08-05,"20130805",677.3,159.636041666667,-999,223.035625,232.706770833333,-999,254.421979166667,456.3
2013-08-06,"20130806",677.2,159.710625,-999,223.561145833333,232.636979166667,-999,254.381041666667,456.5
2013-08-07,"20130807",677.2,159.764791666667,-999,223.96125,232.59875,-999,254.335416666667,456.7
2013-08-08,"20130808",677.2,159.840833333333,-999,224.7575,232.621770833333,-999,254.337083333333,456.9
2013-08-09,"20130809",677.2,159.898333333333,-999,225.245520833333,232.6659375,-999,254.571458333333,457
2013-08-10,"20130810",677.2,159.958958333333,-999,225.647916666667,232.736875,-999,254.862291666667,457.2
2013-08-11,"20130811",677.1,160.023958333333,-999,225.806666666667,232.827708333333,-999,255.148541666667,457.5
2013-08-12,"20130812",677.1,160.071458333333,-999,226.194895833333,232.870625,-999,255.214270833333,457.7
2013-08-13,"20130813",677.1,160.127083333333,-999,226.111145833333,232.880625,-999,255.133541666667,457.9
2013-08-14,"20130814",677.1,160.217083333333,-999,225.893229166667,232.869270833333,-999,255.073229166667,458.1
2013-08-15,"20130815",677,160.283125,-999,225.395416666667,232.927916666667,-999,255.031354166667,458.3
2013-08-16,"20130816",677,160.335833333333,-999,225.614791666667,233.009270833333,-999,255.036989247312,458.4
2013-08-17,"20130817",677,160.372083333333,-999,225.5753125,233.1125,-999,254.356588235294,458.6
2013-08-18,"20130818",677,160.432708333333,-999,225.92,233.195729166667,-999,254.3934375,458.7
2013-08-19,"20130819",676.9,160.492708333333,-999,225.9384375,233.216875,-999,254.535416666667,458.8
2013-08-20,"20130820",677,160.549166666667,-999,226.006875,233.22375,-999,255.005208333333,458.9
2013-08-21,"20130821",676.9,160.604166666667,-999,225.8084375,233.261145833333,-999,254.993229166667,458.9
2013-08-22,"20130822",676.9,160.660625,-999,225.9265625,233.333020833333,-999,255.079270833333,458.9
2013-08-23,"20130823",676.9,160.710208333333,-999,226.342708333333,233.422708333333,-999,255.116666666667,459
2013-08-24,"20130824",676.9,160.7525,-999,226.3784375,233.518229166667,-999,255.519479166667,459
2013-08-25,"20130825",676.9,160.826875,-999,226.406041666667,233.532291666667,-999,256.006458333333,459.1
2013-08-26,"20130826",676.9,160.89125,-999,226.45,233.5203125,-999,256.095104166667,459.1
2013-08-27,"20130827",676.9,160.928125,-999,226.889166666667,233.487916666667,-999,256.080520833333,459.2
2013-08-28,"20130828",676.8,160.980625,-999,226.815,233.479166666667,-999,256.019479166667,459.3
2013-08-29,"20130829",676.8,161.032083333333,-999,226.578645833333,233.531770833333,-999,255.689270833333,459.4
2013-08-30,"20130830",676.8,161.076666666667,-999,227.034479166667,233.596875,-999,255.332916666667,459.6
2013-08-31,"20130831",676.8,161.142083333333,-999,227.331875,233.660208333333,-999,255.1340625,459.6
2013-09-01,"20130901",676.8,161.188541666667,-999,227.427708333333,233.659166666667,-999,255.187708333333,459.7
2013-09-02,"20130902",676.9,161.256458333333,-999,227.475729166667,233.648020833333,-999,255.250833333333,459.7
2013-09-03,"20130903",676.8,161.346666666667,-999,227.341458333333,233.588125,-999,255.202604166667,459.9
2013-09-04,"20130904",676.8,161.430833333333,-999,226.988645833333,233.5571875,-999,254.868229166667,459.9
2013-09-05,"20130905",676.8,161.499166666667,-999,226.999479166667,233.468958333333,-999,254.5409375,460.3
2013-09-06,"20130906",676.8,161.559375,-999,227.031041666667,233.39875,-999,254.378333333333,460.5
2013-09-07,"20130907",676.7,161.606666666667,-999,226.9078125,233.323020833333,-999,254.4996875,460.6
2013-09-08,"20130908",676.7,161.698333333333,-999,226.878645833333,233.259791666667,-999,254.7478125,460.6
2013-09-09,"20130909",676.6,161.774583333333,-999,226.660104166667,233.190520833333,-999,254.98375,460.6
2013-09-10,"20130910",676.6,161.865625,-999,226.6359375,233.1521875,-999,255.259166666667,460.6
2013-09-11,"20130911",676.6,161.924583333333,-999,226.3446875,233.14875,-999,255.316354166667,460.6
2013-09-12,"20130912",676.7,161.984166666667,-999,225.6453125,233.208854166667,-999,255.239166666667,460.4
2013-09-13,"20130913",676.7,162.04875,-999,225.072916666667,233.298958333333,-999,255.156354166667,460.3
2013-09-14,"20130914",676.6,162.117291666667,-999,224.681458333333,233.406354166667,-999,255.138645833333,460.3
2013-09-15,"20130915",676.6,162.17125,-999,224.258645833333,233.4471875,-999,255.358020833333,460.3
2013-09-16,"20130916",676.7,162.24875,-999,223.76375,233.4375,-999,255.5171875,460.3
2013-09-17,"20130917",676.7,162.304791666667,-999,223.548229166667,233.392916666667,-999,255.458333333333,460.3
2013-09-18,"20130918",676.6,162.366041666667,-999,223.3396875,233.369166666667,-999,255.382916666667,460.5
2013-09-19,"20130919",676.6,162.4325,-999,223.123125,233.388125,-999,255.265104166667,460.1
2013-09-20,"20130920",676.6,162.504375,-999,222.818333333333,233.4321875,-999,255.1946875,460
2013-09-21,"20130921",676.5,162.55375,-999,222.620208333333,233.502916666667,-999,255.285625,459.9
2013-09-22,"20130922",676.5,162.57375,-999,222.821666666667,233.537395833333,-999,255.5428125,460
2013-09-23,"20130923",676.5,162.638125,-999,222.667708333333,233.497916666667,-999,255.6278125,460
2013-09-24,"20130924",676.5,162.74,-999,222.535416666667,233.4465625,-999,255.5978125,460.1
2013-09-25,"20130925",676.5,162.8175,-999,222.6790625,233.3840625,-999,255.539479166667,459.9
2013-09-26,"20130926",676.5,162.895833333333,-999,222.381354166667,233.3775,-999,255.403541666667,460
2013-09-27,"20130927",676.5,162.944791666667,-999,222.084895833333,233.4103125,-999,255.2378125,459.9
2013-09-28,"20130928",676.5,163.01375,-999,222.373229166667,233.504479166667,-999,255.366041666667,459.9
2013-09-29,"20130929",676.5,163.120833333333,-999,222.1171875,233.59375,-999,255.6271875,459.9
2013-09-30,"20130930",676.5,163.211011235955,-999,222.95,233.656428571429,-999,255.657386363636,459.9
2013-10-01,"20131001",676.5,163.296875,-999,223.900416666667,233.6571875,-999,255.529791666667,459.9
2013-10-02,"20131002",676.5,163.364583333333,-999,223.736041666667,233.631041666667,-999,255.4228125,459.9
2013-10-03,"20131003",676.5,163.415,-999,222.837291666667,233.679270833333,-999,255.34125,459.7
2013-10-04,"20131004",676.5,163.433125,-999,222.869166666667,233.776666666667,-999,255.295833333333,459.6
2013-10-05,"20131005",676.4,163.480625,-999,223.3596875,233.9440625,-999,255.459166666667,459.6
2013-10-06,"20131006",676.4,163.55,-999,223.2071875,234.138229166667,-999,255.7275,459.6
2013-10-07,"20131007",676.4,163.624166666667,-999,223.5384375,234.2540625,-999,255.7890625,459.5
2013-10-08,"20131008",676.3,163.691041666667,-999,224.5209375,234.279166666667,-999,255.763333333333,459.2
2013-10-09,"20131009",676.3,163.767291666667,-999,225.38,234.263645833333,-999,255.73875,459.1
2013-10-10,"20131010",676.3,163.838541666667,-999,223.923958333333,234.186458333333,-999,255.738125,459
2013-10-11,"20131011",676.3,163.9175,-999,224.422083333333,234.1134375,-999,255.691041666667,458.9
2013-10-12,"20131012",676.3,163.976875,-999,225.0621875,234.159791666667,-999,255.787395833333,458.9
2013-10-13,"20131013",676.3,164.049375,-999,225.275208333333,234.204895833333,-999,256.063645833333,458.9
2013-10-14,"20131014",676.3,164.120416666667,-999,225.771145833333,234.220729166667,-999,256.1140625,458.9
2013-10-15,"20131015",676.1,164.214166666667,-999,225.731770833333,234.240520833333,-999,256.076979166667,458.9
2013-10-16,"20131016",676.3,164.282916666667,-999,225.405416666667,234.2796875,-999,256.01875,458.9
2013-10-17,"20131017",676.3,164.352916666667,-999,225.978854166667,234.313541666667,-999,255.898125,458.8
2013-10-18,"20131018",676.2,164.423333333333,-999,226.2434375,234.335104166667,-999,255.839375,458.8
2013-10-19,"20131019",676.3,164.4875,-999,226.251875,234.382708333333,-999,256.044166666667,458.8
2013-10-20,"20131020",676.3,164.569583333333,-999,225.513020833333,234.398958333333,-999,256.344166666667,458.8
2013-10-21,"20131021",676.3,164.659791666667,-999,225.385208333333,234.37375,-999,256.5525,458.9
2013-10-22,"20131022",676.3,164.732083333333,-999,225.415729166667,234.331875,-999,256.6484375,458.9
2013-10-23,"20131023",676.3,164.801666666667,-999,225.195520833333,234.327604166667,-999,256.5928125,458.8
2013-10-24,"20131024",676.3,164.865208333333,-999,225.6440625,234.356979166667,-999,256.545625,458.8
2013-10-25,"20131025",676.3,164.91625,-999,226.332708333333,234.448958333333,-999,256.574479166667,458.8
2013-10-26,"20131026",676.1,164.986041666667,-999,226.379583333333,234.544375,-999,256.688854166667,458.8
2013-10-27,"20131027",676.1,165.072083333333,-999,225.965,234.597395833333,-999,256.934583333333,458.8
2013-10-28,"20131028",676.1,165.096666666667,-999,227.679479166667,234.553229166667,-999,256.987083333333,458.7
2013-10-29,"20131029",676.1,165.187916666667,-999,228.267604166667,234.4959375,-999,256.9325,458.7
2013-10-30,"20131030",676.1,165.241666666667,-999,228.102291666667,234.4509375,-999,256.886770833333,458.7
