Pond,HY,Year,Month,Day,Q_cfs
F2,2015,2015,7,29,2.8
F2,2015,2015,7,30,2.8
F2,2015,2015,7,31,2.8
F2,2015,2015,8,1,2.8
F2,2015,2015,8,2,2.8
F2,2015,2015,8,3,2.8
F2,2015,2015,8,4,2.8
F2,2015,2015,8,5,2.8
F2,2015,2015,8,6,2.8
F2,2015,2015,8,7,2.8
F2,2015,2015,8,8,2.8
F2,2015,2015,8,9,2.8
F2,2015,2015,8,10,2.8
F2,2015,2015,8,11,2.8
F2,2015,2015,8,12,2.8
F2,2015,2015,8,13,2.8
F2,2015,2015,8,14,2.8
F2,2015,2015,8,15,2.8
F2,2015,2015,8,16,2.8
F2,2015,2015,8,17,2.8
F2,2015,2015,8,18,2.8
F2,2015,2015,8,19,2.8
F2,2015,2015,8,20,2.8
F2,2015,2015,8,21,2.8
F2,2015,2015,8,22,2.8
F2,2015,2015,8,23,2.8
F2,2015,2015,8,24,2.8
F2,2015,2015,8,25,2.8
F2,2015,2015,8,26,2.8
F2,2015,2015,8,27,2.8
F2,2015,2015,8,28,2.8
F2,2015,2015,8,29,2.8
F2,2015,2015,8,30,2.8
F2,2015,2015,8,31,2.8
F2,2015,2015,9,1,2.8
F2,2015,2015,9,2,2.8
F2,2015,2015,9,3,2.8
F2,2015,2015,9,4,2.8
F2,2015,2015,9,5,2.8
F2,2015,2015,9,6,2.8
F2,2015,2015,9,7,2.8
F2,2015,2015,9,8,2.8
F2,2015,2015,9,9,2.8
F2,2015,2015,9,10,2.8
F2,2015,2015,9,11,2.8
F2,2015,2015,9,12,2.8
F2,2015,2015,9,13,2.8
F2,2015,2015,9,14,2.8
F2,2015,2015,9,15,2.8
F2,2015,2015,9,16,2.8
F2,2015,2015,9,17,2.8
F2,2015,2015,9,18,2.8
F2,2015,2015,9,19,2.8
F2,2015,2015,9,20,2.8
F2,2015,2015,9,21,2.8
F2,2015,2015,9,22,2.8
F2,2015,2015,9,23,2.8
F2,2015,2015,9,24,2.8
F2,2015,2015,9,25,2.8
F2,2015,2015,9,26,2.8
F2,2015,2015,9,27,2.8
F2,2015,2015,9,28,2.8
F2,2015,2015,9,29,2.8
F2,2015,2015,9,30,2.8
F2,2016,2015,10,1,2.8
F2,2016,2015,10,2,2.8
F2,2016,2015,10,3,2.8
F2,2016,2015,10,4,2.8
F2,2016,2015,10,5,2.8
F2,2016,2015,10,6,2.8
F2,2016,2015,10,7,2.8
F2,2016,2015,10,8,2.8
F2,2016,2015,10,9,2.8
F2,2016,2015,10,10,2.8
F2,2016,2015,10,11,2.8
F2,2016,2015,10,12,2.8
F2,2016,2015,10,13,2.8
F2,2016,2015,10,14,2.8
F2,2016,2015,10,15,2.8
F2,2016,2015,10,16,2.8
F2,2016,2015,10,17,2.8
F2,2016,2015,10,18,2.8
F2,2016,2015,10,19,2.8
F2,2016,2015,10,20,2.8
F2,2016,2015,10,21,2.8
F2,2016,2015,10,22,2.8
F2,2016,2015,10,23,2.8
F2,2016,2015,10,24,2.8
F2,2016,2015,10,25,2.8
F2,2016,2015,10,26,2.8
F2,2016,2015,10,27,2.8
F2,2016,2015,10,28,2.8
F2,2016,2015,10,29,2.8
F2,2016,2015,10,30,2.8
F2,2016,2015,10,31,2.8
F2,2016,2015,11,1,2.8
F2,2016,2015,11,2,2.8
F2,2016,2015,11,3,2.8
F2,2016,2015,11,4,2.8
F2,2016,2015,11,5,2.8
F2,2016,2015,11,6,2.8
F2,2016,2015,11,7,2.8
F2,2016,2015,11,8,2.8
F2,2016,2015,11,9,2.8
F2,2016,2015,11,10,2.8
F2,2016,2015,11,11,2.8
F2,2016,2015,11,12,2.8
F2,2016,2015,11,13,2.8
F2,2016,2015,11,14,2.8
F2,2016,2015,11,15,2.8
F2,2016,2015,11,16,2.8
F2,2016,2015,11,17,2.8
F2,2016,2015,11,18,2.8
F2,2016,2015,11,19,2.8
F2,2016,2015,11,20,2.8
F2,2016,2015,11,21,2.8
F2,2016,2015,11,22,2.8
F2,2016,2015,11,23,2.8
F2,2016,2015,11,24,2.8
F2,2016,2015,11,25,2.8
F2,2016,2015,11,26,2.8
F2,2016,2015,11,27,2.8
F2,2016,2015,11,28,2.8
F2,2016,2015,11,29,2.8
F2,2016,2015,11,30,2.8
F2,2016,2015,12,1,2.8
F2,2016,2015,12,2,2.8
F2,2016,2015,12,3,2.8
F2,2016,2015,12,4,2.8
F2,2016,2015,12,5,2.8
F2,2016,2015,12,6,2.8
F2,2016,2015,12,7,2.8
F2,2016,2015,12,8,2.8
F2,2016,2015,12,9,2.8
F2,2016,2015,12,10,2.8
F2,2016,2015,12,11,2.8
F2,2016,2015,12,12,2.8
F2,2016,2015,12,13,2.8
F2,2016,2015,12,14,2.8
F2,2016,2015,12,15,2.8
F2,2016,2015,12,16,2.8
F2,2016,2015,12,17,2.8
F2,2016,2015,12,18,2.8
F2,2016,2015,12,19,2.8
F2,2016,2015,12,20,2.8
F2,2016,2015,12,21,2.8
F2,2016,2015,12,22,2.8
F2,2016,2015,12,23,2.8
F2,2016,2015,12,24,2.8
F2,2016,2015,12,25,2.8
F2,2016,2015,12,26,2.8
F2,2016,2015,12,27,2.8
F2,2016,2015,12,28,2.8
F2,2016,2015,12,29,2.8
F2,2016,2015,12,30,1.2
F2,2016,2015,12,31,0
F2,2016,2016,1,1,0
F2,2016,2016,1,2,0
F2,2016,2016,1,3,0
F2,2016,2016,1,4,6.1
F2,2016,2016,1,5,6.1
F2,2016,2016,1,6,6.1
F2,2016,2016,1,7,6.1
F2,2016,2016,1,8,6.1
F2,2016,2016,1,9,4.3
F2,2016,2016,1,10,3.3
F2,2016,2016,1,11,6.1
F2,2016,2016,1,12,6.1
F2,2016,2016,1,13,6.1
F2,2016,2016,1,14,6.1
F2,2016,2016,1,15,6.1
F2,2016,2016,1,16,3.3
F2,2016,2016,1,17,3.3
F2,2016,2016,1,18,6.1
F2,2016,2016,1,19,6.1
F2,2016,2016,1,20,6.1
F2,2016,2016,1,21,6.1
F2,2016,2016,1,22,6.1
F2,2016,2016,1,23,4.3
F2,2016,2016,1,24,3.3
F2,2016,2016,1,25,6.1
F2,2016,2016,1,26,6.1
F2,2016,2016,1,27,6.1
F2,2016,2016,1,28,6.1
F2,2016,2016,1,29,6.1
F2,2016,2016,1,30,4.3
F2,2016,2016,1,31,3.3
F2,2016,2016,2,1,7.6
F2,2016,2016,2,2,6.7
F2,2016,2016,2,3,9.5
F2,2016,2016,2,4,9.5
F2,2016,2016,2,5,7.6
F2,2016,2016,2,6,6.7
F2,2016,2016,2,7,9.5
F2,2016,2016,2,8,9.5
F2,2016,2016,2,9,9.5
F2,2016,2016,2,10,9.5
F2,2016,2016,2,11,12.8
F2,2016,2016,2,12,12.8
F2,2016,2016,2,13,11
F2,2016,2016,2,14,11
F2,2016,2016,2,15,12.8
F2,2016,2016,2,16,12.8
F2,2016,2016,2,17,12.8
F2,2016,2016,2,18,12.8
F2,2016,2016,2,19,12.8
F2,2016,2016,2,20,11
F2,2016,2016,2,21,10
F2,2016,2016,2,22,12.8
F2,2016,2016,2,23,12.8
F2,2016,2016,2,24,12.8
F2,2016,2016,2,25,12.8
F2,2016,2016,2,26,6.1
F2,2016,2016,2,27,4.3
F2,2016,2016,2,28,3.3
F2,2016,2016,2,29,6.1
F2,2016,2016,3,1,12.8
F2,2016,2016,3,2,12.8
F2,2016,2016,3,3,12.8
F2,2016,2016,3,4,12.8
F2,2016,2016,3,5,11
F2,2016,2016,3,6,10
F2,2016,2016,3,7,12.8
F2,2016,2016,3,8,12.8
F2,2016,2016,3,9,12.8
F2,2016,2016,3,10,12.8
F2,2016,2016,3,11,12.8
F2,2016,2016,3,12,11
F2,2016,2016,3,13,10
F2,2016,2016,3,14,12.8
F2,2016,2016,3,15,12.8
F2,2016,2016,3,16,12.8
F2,2016,2016,3,17,12.8
F2,2016,2016,3,18,12.8
F2,2016,2016,3,19,11
F2,2016,2016,3,20,10
F2,2016,2016,3,21,12.8
F2,2016,2016,3,22,12.8
F2,2016,2016,3,23,12.8
F2,2016,2016,3,24,12.8
F2,2016,2016,3,25,12.8
F2,2016,2016,3,26,11
F2,2016,2016,3,27,10
F2,2016,2016,3,28,12.8
F2,2016,2016,3,29,12.8
F2,2016,2016,3,30,12.8
F2,2016,2016,3,31,12.8
F2,2016,2016,4,1,10
F2,2016,2016,4,2,8.2
F2,2016,2016,4,3,3.3
F2,2016,2016,4,4,10
F2,2016,2016,4,5,10
F2,2016,2016,4,6,10
F2,2016,2016,4,7,10
F2,2016,2016,4,8,10
F2,2016,2016,4,9,8.2
F2,2016,2016,4,10,3.3
F2,2016,2016,4,11,10
F2,2016,2016,4,12,10
F2,2016,2016,4,13,10
F2,2016,2016,4,14,10
F2,2016,2016,4,15,10
F2,2016,2016,4,16,8.2
F2,2016,2016,4,17,3.3
F2,2016,2016,4,18,10
F2,2016,2016,4,19,10
F2,2016,2016,4,20,10
F2,2016,2016,4,21,10
F2,2016,2016,4,22,10
F2,2016,2016,4,23,8.2
F2,2016,2016,4,24,3.3
F2,2016,2016,4,25,10
F2,2016,2016,4,26,10
F2,2016,2016,4,27,10
F2,2016,2016,4,28,10
F2,2016,2016,4,29,10
F2,2016,2016,4,30,8.2
F2,2016,2016,5,1,3.3
F2,2016,2016,5,2,10
F2,2016,2016,5,3,10
F2,2016,2016,5,4,10
F2,2016,2016,5,5,10
F2,2016,2016,5,6,10
F2,2016,2016,5,7,8.2
F2,2016,2016,5,8,3.3
F2,2016,2016,5,9,10
F2,2016,2016,5,10,10
F2,2016,2016,5,11,10
F2,2016,2016,5,12,10
F2,2016,2016,5,13,10
F2,2016,2016,5,14,8.2
F2,2016,2016,5,15,3.3
F2,2016,2016,5,16,10
F2,2016,2016,5,17,10
F2,2016,2016,5,18,10
F2,2016,2016,5,19,10
F2,2016,2016,5,20,10
F2,2016,2016,5,21,8.2
F2,2016,2016,5,22,3.3
F2,2016,2016,5,23,10
F2,2016,2016,5,24,10
F2,2016,2016,5,25,10
F2,2016,2016,5,26,10
F2,2016,2016,5,27,10
F2,2016,2016,5,28,8.2
F2,2016,2016,5,29,3.3
F2,2016,2016,5,30,10
F2,2016,2016,5,31,10
F2,2016,2016,6,1,10
F2,2016,2016,6,2,10
F2,2016,2016,6,3,10
F2,2016,2016,6,4,8.2
F2,2016,2016,6,5,3.3
F2,2016,2016,6,6,10
F2,2016,2016,6,7,10
F2,2016,2016,6,8,10
F2,2016,2016,6,9,10
F2,2016,2016,6,10,10
F2,2016,2016,6,11,8.2
F2,2016,2016,6,12,3.3
F2,2016,2016,6,13,10
F2,2016,2016,6,14,10
F2,2016,2016,6,15,10
F2,2016,2016,6,16,10
F2,2016,2016,6,17,10
F2,2016,2016,6,18,8.2
F2,2016,2016,6,19,0
F2,2016,2016,6,20,10
F2,2016,2016,6,21,10
F2,2016,2016,6,22,10
F2,2016,2016,6,23,10
F2,2016,2016,6,24,10
F2,2016,2016,6,25,8.2
F2,2016,2016,6,26,0
F2,2016,2016,6,27,10
F2,2016,2016,6,28,10
F2,2016,2016,6,29,10
F2,2016,2016,6,30,10
F2,2016,2016,7,1,10
F2,2016,2016,7,2,0
F2,2016,2016,7,3,0
F2,2016,2016,7,4,0
F2,2016,2016,7,5,10
F2,2016,2016,7,6,10
F2,2016,2016,7,7,10
F2,2016,2016,7,8,10
F2,2016,2016,7,9,8.2
F2,2016,2016,7,10,3.3
F2,2016,2016,7,11,10
F2,2016,2016,7,12,10
F2,2016,2016,7,13,10
F2,2016,2016,7,14,10
F2,2016,2016,7,15,10
F2,2016,2016,7,16,8.2
F2,2016,2016,7,17,3.3
F2,2016,2016,7,18,10
F2,2016,2016,7,19,10
F2,2016,2016,7,20,10
F2,2016,2016,7,21,10
F2,2016,2016,7,22,10
F2,2016,2016,7,23,8.2
F2,2016,2016,7,24,3.3
F2,2016,2016,7,25,10
F2,2016,2016,7,26,10
F2,2016,2016,7,27,10
F2,2016,2016,7,28,10
F2,2016,2016,7,29,10
F2,2016,2016,7,30,8.2
F2,2016,2016,7,31,3.3
F2,2016,2016,8,1,10
F2,2016,2016,8,2,10
F2,2016,2016,8,3,10
F2,2016,2016,8,4,10
F2,2016,2016,8,5,10
F2,2016,2016,8,6,8.2
F2,2016,2016,8,7,3.3
F2,2016,2016,8,8,10
F2,2016,2016,8,9,10
F2,2016,2016,8,10,10
F2,2016,2016,8,11,10
F2,2016,2016,8,12,10
F2,2016,2016,8,13,8.2
F2,2016,2016,8,14,3.3
F2,2016,2016,8,15,2.6
F2,2016,2016,8,16,2.6
F2,2016,2016,8,17,2.6
F2,2016,2016,8,18,2.6
F2,2016,2016,8,19,2.6
F2,2016,2016,8,20,2
F2,2016,2016,8,21,0
F2,2016,2016,8,22,2.6
F2,2016,2016,8,23,2.6
F2,2016,2016,8,24,2.6
F2,2016,2016,8,25,2.6
F2,2016,2016,8,26,2.6
F2,2016,2016,8,27,2.6
F2,2016,2016,8,28,0
F2,2016,2016,8,29,2.6
F2,2016,2016,8,30,2.6
F2,2016,2016,8,31,2.6
F2,2016,2016,9,1,4.8
F2,2016,2016,9,2,4.8
F2,2016,2016,9,3,4.3
F2,2016,2016,9,4,0
F2,2016,2016,9,5,4.8
F2,2016,2016,9,6,4.8
F2,2016,2016,9,7,4.8
F2,2016,2016,9,8,4.8
F2,2016,2016,9,9,4.8
F2,2016,2016,9,10,4.3
F2,2016,2016,9,11,0
F2,2016,2016,9,12,4.8
F2,2016,2016,9,13,4.8
F2,2016,2016,9,14,4.8
F2,2016,2016,9,15,4.8
F2,2016,2016,9,16,4.8
F2,2016,2016,9,17,4.3
F2,2016,2016,9,18,0
F2,2016,2016,9,19,4.8
F2,2016,2016,9,20,4.8
F2,2016,2016,9,21,4.8
F2,2016,2016,9,22,4.8
F2,2016,2016,9,23,4.8
F2,2016,2016,9,24,4.3
F2,2016,2016,9,25,0
F2,2016,2016,9,26,4.8
F2,2016,2016,9,27,4.8
F2,2016,2016,9,28,4.8
F2,2016,2016,9,29,4.8
F2,2016,2016,9,30,4.8
F2,2017,2016,10,1,3.2
F2,2017,2016,10,2,2.8
F2,2017,2016,10,3,6.4
F2,2017,2016,10,4,6.4
F2,2017,2016,10,5,6.4
F2,2017,2016,10,6,6.4
F2,2017,2016,10,7,6.4
F2,2017,2016,10,8,5
F2,2017,2016,10,9,6.4
F2,2017,2016,10,10,6.4
F2,2017,2016,10,11,6.4
F2,2017,2016,10,12,6.4
F2,2017,2016,10,13,6.4
F2,2017,2016,10,14,6.4
F2,2017,2016,10,15,6.1
F2,2017,2016,10,16,2.8
F2,2017,2016,10,17,6.4
F2,2017,2016,10,18,5
F2,2017,2016,10,19,5
F2,2017,2016,10,20,5
F2,2017,2016,10,21,5
F2,2017,2016,10,22,5
F2,2017,2016,10,23,0
F2,2017,2016,10,24,5
F2,2017,2016,10,25,5
F2,2017,2016,10,26,5
F2,2017,2016,10,27,5
F2,2017,2016,10,28,5
F2,2017,2016,10,29,5
F2,2017,2016,10,30,2.7
F2,2017,2016,10,31,6.4
F2,2017,2016,11,1,5
F2,2017,2016,11,2,5
F2,2017,2016,11,3,5
F2,2017,2016,11,4,5
F2,2017,2016,11,5,5
F2,2017,2016,11,6,2.8
F2,2017,2016,11,7,5
F2,2017,2016,11,8,5
F2,2017,2016,11,9,5
F2,2017,2016,11,10,5
F2,2017,2016,11,11,5
F2,2017,2016,11,12,5
F2,2017,2016,11,13,2.8
F2,2017,2016,11,14,6.4
F2,2017,2016,11,15,5
F2,2017,2016,11,16,5
F2,2017,2016,11,17,5
F2,2017,2016,11,18,5
F2,2017,2016,11,19,5
F2,2017,2016,11,20,2.8
F2,2017,2016,11,21,5
F2,2017,2016,11,22,5
F2,2017,2016,11,23,5
F2,2017,2016,11,24,0
F2,2017,2016,11,25,0
F2,2017,2016,11,26,0
F2,2017,2016,11,27,0
F2,2017,2016,11,28,6.4
F2,2017,2016,11,29,5
F2,2017,2016,11,30,5
F2,2017,2016,12,1,6.4
F2,2017,2016,12,2,5
F2,2017,2016,12,3,4.3
F2,2017,2016,12,4,0
F2,2017,2016,12,5,6.4
F2,2017,2016,12,6,5
F2,2017,2016,12,7,5
F2,2017,2016,12,8,5
F2,2017,2016,12,9,3.2
F2,2017,2016,12,10,4.3
F2,2017,2016,12,11,0
F2,2017,2016,12,12,5
F2,2017,2016,12,13,5
F2,2017,2016,12,14,5
F2,2017,2016,12,15,5
F2,2017,2016,12,16,5
F2,2017,2016,12,17,4.3
F2,2017,2016,12,18,0
F2,2017,2016,12,19,4.8
F2,2017,2016,12,20,4.8
F2,2017,2016,12,21,4.8
F2,2017,2016,12,22,4.8
F2,2017,2016,12,23,4.8
F2,2017,2016,12,24,0
F2,2017,2016,12,25,0
F2,2017,2016,12,26,0
F2,2017,2016,12,27,6.4
F2,2017,2016,12,28,5
F2,2017,2016,12,29,5
F2,2017,2016,12,30,3.4
F2,2017,2016,12,31,0
F2,2017,2017,1,1,0
F2,2017,2017,1,2,0
F2,2017,2017,1,3,4.3
F2,2017,2017,1,4,4.3
F2,2017,2017,1,5,4.3
F2,2017,2017,1,6,4.3
F2,2017,2017,1,7,0
F2,2017,2017,1,8,0
F2,2017,2017,1,9,3.2
F2,2017,2017,1,10,4.3
F2,2017,2017,1,11,4.3
F2,2017,2017,1,12,4.3
F2,2017,2017,1,13,4.3
F2,2017,2017,1,14,0
F2,2017,2017,1,15,0
F2,2017,2017,1,16,8.4
F2,2017,2017,1,17,8.4
F2,2017,2017,1,18,8.4
F2,2017,2017,1,19,8.4
F2,2017,2017,1,20,8.4
F2,2017,2017,1,21,0
F2,2017,2017,1,22,6.1
F2,2017,2017,1,23,8.4
F2,2017,2017,1,24,8.4
F2,2017,2017,1,25,8.4
F2,2017,2017,1,26,8.4
F2,2017,2017,1,27,8.4
F2,2017,2017,1,28,8.4
F2,2017,2017,1,29,0
F2,2017,2017,1,30,8.4
F2,2017,2017,1,31,8.4
F2,2017,2017,2,1,10
F2,2017,2017,2,2,10
F2,2017,2017,2,3,10
F2,2017,2017,2,4,8.4
F2,2017,2017,2,5,2.8
F2,2017,2017,2,6,10
F2,2017,2017,2,7,10
F2,2017,2017,2,8,10
F2,2017,2017,2,9,10
F2,2017,2017,2,10,10
F2,2017,2017,2,11,6.1
F2,2017,2017,2,12,2.8
F2,2017,2017,2,13,10
F2,2017,2017,2,14,7.8
F2,2017,2017,2,15,7.8
F2,2017,2017,2,16,7.8
F2,2017,2017,2,17,10
F2,2017,2017,2,18,6.1
F2,2017,2017,2,19,2.8
F2,2017,2017,2,20,7.8
F2,2017,2017,2,21,7.8
F2,2017,2017,2,22,7.8
F2,2017,2017,2,23,7.8
F2,2017,2017,2,24,7.8
F2,2017,2017,2,25,6.1
F2,2017,2017,2,26,2.8
F2,2017,2017,2,27,7.8
F2,2017,2017,2,28,7.8
F2,2017,2017,3,1,7.8
F2,2017,2017,3,2,7.8
F2,2017,2017,3,3,7.8
F2,2017,2017,3,4,5
F2,2017,2017,3,5,2.8
F2,2017,2017,3,6,7.8
F2,2017,2017,3,7,7.8
F2,2017,2017,3,8,7.8
F2,2017,2017,3,9,7.8
F2,2017,2017,3,10,7.8
F2,2017,2017,3,11,5
F2,2017,2017,3,12,2.8
F2,2017,2017,3,13,7.8
F2,2017,2017,3,14,7.8
F2,2017,2017,3,15,7.8
F2,2017,2017,3,16,7.8
F2,2017,2017,3,17,10
F2,2017,2017,3,18,6.1
F2,2017,2017,3,19,2.8
F2,2017,2017,3,20,7.8
F2,2017,2017,3,21,7.8
F2,2017,2017,3,22,7.8
F2,2017,2017,3,23,7.8
F2,2017,2017,3,24,7.8
F2,2017,2017,3,25,5
F2,2017,2017,3,26,2.8
F2,2017,2017,3,27,7.8
F2,2017,2017,3,28,3.9
F2,2017,2017,3,29,4.7
F2,2017,2017,3,30,4.7
F2,2017,2017,3,31,4.7
F2,2017,2017,4,1,0
F2,2017,2017,4,2,0
F2,2017,2017,4,3,3.3
F2,2017,2017,4,4,3.3
F2,2017,2017,4,5,3.3
F2,2017,2017,4,6,3.3
F2,2017,2017,4,7,3.3
F2,2017,2017,4,8,0.9
F2,2017,2017,4,9,0
F2,2017,2017,4,10,3.3
F2,2017,2017,4,11,2.8
F2,2017,2017,4,12,2.8
F2,2017,2017,4,13,3.3
F2,2017,2017,4,14,2.8
F2,2017,2017,4,15,0.9
F2,2017,2017,4,16,0
F2,2017,2017,4,17,3.3
F2,2017,2017,4,18,6.7
F2,2017,2017,4,19,6.7
F2,2017,2017,4,20,7.2
F2,2017,2017,4,21,6.7
F2,2017,2017,4,22,3.2
F2,2017,2017,4,23,0
F2,2017,2017,4,24,6.7
F2,2017,2017,4,25,7.2
F2,2017,2017,4,26,7.8
F2,2017,2017,4,27,7.8
F2,2017,2017,4,28,7.2
F2,2017,2017,4,29,3.7
F2,2017,2017,4,30,0
F2,2017,2017,5,1,8.4
F2,2017,2017,5,2,7.2
F2,2017,2017,5,3,7.2
F2,2017,2017,5,4,8.4
F2,2017,2017,5,5,7.2
F2,2017,2017,5,6,3.6
F2,2017,2017,5,7,0
F2,2017,2017,5,8,8.4
F2,2017,2017,5,9,7.2
F2,2017,2017,5,10,8.4
F2,2017,2017,5,11,7.2
F2,2017,2017,5,12,8.4
F2,2017,2017,5,13,3.6
F2,2017,2017,5,14,0
F2,2017,2017,5,15,8.4
F2,2017,2017,5,16,7.2
F2,2017,2017,5,17,7.8
F2,2017,2017,5,18,7.2
F2,2017,2017,5,19,7.8
F2,2017,2017,5,20,3.2
F2,2017,2017,5,21,0
F2,2017,2017,5,22,8.4
F2,2017,2017,5,23,7.2
F2,2017,2017,5,24,7.2
F2,2017,2017,5,25,7.2
F2,2017,2017,5,26,8.4
F2,2017,2017,5,27,3.7
F2,2017,2017,5,28,0
F2,2017,2017,5,29,8.4
F2,2017,2017,5,30,7.2
F2,2017,2017,5,31,8.4
F2,2017,2017,6,1,7.2
F2,2017,2017,6,2,7.2
F2,2017,2017,6,3,6.2
F2,2017,2017,6,4,0
F2,2017,2017,6,5,7.2
F2,2017,2017,6,6,7.2
F2,2017,2017,6,7,7.2
F2,2017,2017,6,8,7.2
F2,2017,2017,6,9,7.2
F2,2017,2017,6,10,7.1
F2,2017,2017,6,11,7.2
F2,2017,2017,6,12,7.2
F2,2017,2017,6,13,7.2
F2,2017,2017,6,14,7.2
F2,2017,2017,6,15,7.2
F2,2017,2017,6,16,7.2
F2,2017,2017,6,17,8.3
F2,2017,2017,6,18,2.7
F2,2017,2017,6,19,8.3
F2,2017,2017,6,20,8.3
F2,2017,2017,6,21,8.3
F2,2017,2017,6,22,8.3
F2,2017,2017,6,23,8.3
F2,2017,2017,6,24,2.7
F2,2017,2017,6,25,8.3
F2,2017,2017,6,26,8.3
F2,2017,2017,6,27,8.3
F2,2017,2017,6,28,8.3
F2,2017,2017,6,29,8.3
F2,2017,2017,6,30,2.7
F2,2017,2017,7,1,7.1
F2,2017,2017,7,2,0
F2,2017,2017,7,3,5.4
F2,2017,2017,7,4,0
F2,2017,2017,7,5,8.3
F2,2017,2017,7,6,7.2
F2,2017,2017,7,7,7.2
F2,2017,2017,7,8,7.2
F2,2017,2017,7,9,0
F2,2017,2017,7,10,8.3
F2,2017,2017,7,11,8.3
F2,2017,2017,7,12,5.8
F2,2017,2017,7,13,7.2
F2,2017,2017,7,14,8.3
F2,2017,2017,7,15,7.1
F2,2017,2017,7,16,7.2
F2,2017,2017,7,17,2.7
F2,2017,2017,7,18,8.3
F2,2017,2017,7,19,7.2
F2,2017,2017,7,20,7.2
F2,2017,2017,7,21,6.1
F2,2017,2017,7,22,3.2
F2,2017,2017,7,23,0
F2,2017,2017,7,24,7.2
F2,2017,2017,7,25,7.2
F2,2017,2017,7,26,7.7
F2,2017,2017,7,27,7.7
F2,2017,2017,7,28,7.2
F2,2017,2017,7,29,3.2
F2,2017,2017,7,30,0
F2,2017,2017,7,31,7.2
F2,2017,2017,8,1,7.2
F2,2017,2017,8,2,7.2
F2,2017,2017,8,3,7.2
F2,2017,2017,8,4,7.2
F2,2017,2017,8,5,3.7
F2,2017,2017,8,6,0
F2,2017,2017,8,7,6.6
F2,2017,2017,8,8,6.1
F2,2017,2017,8,9,6.1
F2,2017,2017,8,10,6.1
F2,2017,2017,8,11,6.1
F2,2017,2017,8,12,3.7
F2,2017,2017,8,13,0
F2,2017,2017,8,14,6.1
F2,2017,2017,8,15,6.6
F2,2017,2017,8,16,6.1
F2,2017,2017,8,17,6.6
F2,2017,2017,8,18,6.1
F2,2017,2017,8,19,3.7
F2,2017,2017,8,20,0
F2,2017,2017,8,21,6.1
F2,2017,2017,8,22,6.6
F2,2017,2017,8,23,6.1
F2,2017,2017,8,24,6.6
F2,2017,2017,8,25,6.1
F2,2017,2017,8,26,3.7
F2,2017,2017,8,27,0
F2,2017,2017,8,28,6.6
F2,2017,2017,8,29,2.7
F2,2017,2017,8,30,2.7
F2,2017,2017,8,31,3.8
F2,2017,2017,9,1,4.8
F2,2017,2017,9,2,4.5
F2,2017,2017,9,3,3.3
F2,2017,2017,9,4,3.6
F2,2017,2017,9,5,4.5
F2,2017,2017,9,6,4.5
F2,2017,2017,9,7,4.8
F2,2017,2017,9,8,4.5
F2,2017,2017,9,9,4.5
F2,2017,2017,9,10,3.3
F2,2017,2017,9,11,4.5
F2,2017,2017,9,12,4.8
F2,2017,2017,9,13,4.5
F2,2017,2017,9,14,4.5
F2,2017,2017,9,15,4.8
F2,2017,2017,9,16,4.3
F2,2017,2017,9,17,3.3
F2,2017,2017,9,18,4.8
F2,2017,2017,9,19,4.5
F2,2017,2017,9,20,4.5
F2,2017,2017,9,21,4.9
F2,2017,2017,9,22,4.5
F2,2017,2017,9,23,4.3
F2,2017,2017,9,24,3.8
F2,2017,2017,9,25,4.5
F2,2017,2017,9,26,4.5
F2,2017,2017,9,27,4.8
F2,2017,2017,9,28,4.5
F2,2017,2017,9,29,4.5
F2,2017,2017,9,30,4.7
F2,2018,2017,10,1,3.3
F2,2018,2017,10,2,4.8
F2,2018,2017,10,3,4.5
F2,2018,2017,10,4,4.5
F2,2018,2017,10,5,4.8
F2,2018,2017,10,6,4.5
F2,2018,2017,10,7,4.3
F2,2018,2017,10,8,4.3
F2,2018,2017,10,9,5.1
F2,2018,2017,10,10,4.5
F2,2018,2017,10,11,1.2
F2,2018,2017,10,12,1.4
F2,2018,2017,10,13,1.2
F2,2018,2017,10,14,0.9
F2,2018,2017,10,15,0.9
F2,2018,2017,10,16,1.7
F2,2018,2017,10,17,1.2
F2,2018,2017,10,18,1.2
F2,2018,2017,10,19,1.4
F2,2018,2017,10,20,1.2
F2,2018,2017,10,21,0.9
F2,2018,2017,10,22,0.9
F2,2018,2017,10,23,5.1
F2,2018,2017,10,24,4.5
F2,2018,2017,10,25,4.5
F2,2018,2017,10,26,4.8
F2,2018,2017,10,27,4.5
F2,2018,2017,10,28,4.3
F2,2018,2017,10,29,4.3
F2,2018,2017,10,30,5.8
F2,2018,2017,10,31,4.5
F2,2018,2017,11,1,6.5
F2,2018,2017,11,2,4.5
F2,2018,2017,11,3,6.2
F2,2018,2017,11,4,4.5
F2,2018,2017,11,5,3.3
F2,2018,2017,11,6,6.5
F2,2018,2017,11,7,4.5
F2,2018,2017,11,8,6.2
F2,2018,2017,11,9,4.8
F2,2018,2017,11,10,6.2
F2,2018,2017,11,11,4.3
F2,2018,2017,11,12,3.3
F2,2018,2017,11,13,6.7
F2,2018,2017,11,14,4.5
F2,2018,2017,11,15,6.2
F2,2018,2017,11,16,4.8
F2,2018,2017,11,17,6.2
F2,2018,2017,11,18,4.3
F2,2018,2017,11,19,3.3
F2,2018,2017,11,20,6.7
F2,2018,2017,11,21,4.5
F2,2018,2017,11,22,6.5
